"id","gov_id","gov_code","gov_name","site_name","site_type_code","entry_type_code","index_url","entry_url","more_info"
"804","2879","610725","陕西省|汉中市|勉县","勉县人民政府门户网","1","1","http://www.mianxian.gov.cn","http://www.mianxian.gov.cn/email/tr_1.htm",
"805","2819","610300","陕西省|宝鸡市","宝鸡市人民政府网","1","1","http://www.baoji.gov.cn","http://www.baoji.gov.cn/managerLetter.do",
"806","2629","530723","云南省|丽江市|华坪县","华坪网","1","1","http://www.huaping.gov.cn","http://www.gov.cn/hudong/wmly.htm",
"808","2285","510181","四川省|成都市|都江堰市","中国·都江堰","1","1","http://www.djy.gov.cn","http://www.djy.gov.cn/szxx/",
"809","3098","650000","新疆维吾尔自治区","新疆维吾尔自治区人民政府网","1","1","http://www.xinjiang.gov.cn","http://www.xinjiang.gov.cn/LeadMail_Shtml/listGroup.shtml?mailToGroup=6293",
"810","3101","650103","新疆维吾尔自治区|乌鲁木齐市|沙依巴克区","沙依巴克区","1","1","http://www.sayibak.gov.cn","http://www.sayibak.gov.cn/zmhd/index_zmhd_xjlb.jsp?urltype=tree.TreeTempUrl&wbtreeid=1070",
"811","3076","640122","宁夏回族自治区|银川市|贺兰县","贺兰县人民政府","1","1","http://www.nxhl.gov.cn","http://www.nxhl.gov.cn/zmhd/xzxx/",
"812","3076","640122","宁夏回族自治区|银川市|贺兰县","贺兰县人民政府","1","1","http://www.nxhl.gov.cn","http://www.nxhl.gov.cn/zmhd/sjxx/",
"813","3088","640400","宁夏回族自治区|固原市","固原市政府门户网站","1","1","http://www.nxgy.gov.cn","http://www.nxgy.gov.cn/hdjl/ldxx/",
"814","3089","640402","宁夏回族自治区|固原市|原州区","固原市原州区人民政府","1","1","http://www.yzh.gov.cn","http://www.yzh.gov.cn/hdjl/ldxx/",
"815","3090","640422","宁夏回族自治区|固原市|西吉县","西吉县政府欢迎您","1","1","http://www.nxxj.gov.cn","http://www.nxxj.gov.cn/hdjl/ldxx/",
"816","3091","640423","宁夏回族自治区|固原市|隆德县","隆德政务信息网","1","1","http://www.nxld.gov.cn","http://www.nxld.gov.cn/hdjl/sjxx/",
"817","3092","640424","宁夏回族自治区|固原市|泾源县","宁夏·泾源","1","1","http://www.nxjy.gov.cn","http://www.nxjy.gov.cn/hdjl/ldxx/",
"818","3093","640425","宁夏回族自治区|固原市|彭阳县","彭阳县人民政府","1","1","http://www.pengyang.gov.cn","http://www.pengyang.gov.cn/hdjl/xzxx/",
"819","3093","640425","宁夏回族自治区|固原市|彭阳县","彭阳县人民政府","1","1","http://www.pengyang.gov.cn","http://www.pengyang.gov.cn/hdjl/sjxx/",
"820","3095","640502","宁夏回族自治区|中卫市|沙坡头区","宁夏中卫市沙坡头区人民政府","1","1","http://www.spt.gov.cn","http://www.spt.gov.cn/hdjl/qzxx/",
"821","3095","640502","宁夏回族自治区|中卫市|沙坡头区","宁夏中卫市沙坡头区人民政府","1","1","http://www.spt.gov.cn","http://www.spt.gov.cn/hdjl/sjxx/",
"822","3044","632500","青海省|海南藏族自治州","欢迎访问海南州人民政府网","1","1","http://www.qhhn.gov.cn","http://www.qhhn.gov.cn/gzcy/ldxx/",
"823","3044","632500","青海省|海南藏族自治州","欢迎访问海南州人民政府网","1","1","http://www.qhhn.gov.cn","http://www.qhhn.gov.cn/gzcy/sjxx/",
"824","3050","632600","青海省|果洛藏族自治州","果洛藏族自治州人民政府","1","1","http://www.guoluo.gov.cn","http://www.guoluo.gov.cn/webaspx/List_ly.aspx?id=20",
"825","3062","632725","青海省|玉树藏族自治州|囊谦县","囊谦县人民政府网","1","1","http://www.nangqian.gov.cn","http://www.nangqian.gov.cn/index.php?c=custom&a=listform&tpl=list_email",
"826","3009","623000","甘肃省|甘南藏族自治州","甘南藏族自治州人民政府","1","1","http://www.gn.gansu.gov.cn","http://www.gn.gansu.gov.cn/index.php?m=content&c=index&a=lists&catid=94",
"827","3013","623023","甘肃省|甘南藏族自治州|舟曲县","舟曲县人民政府门户网站","1","1","http://www.zqx.gov.cn","http://www.zqx.gov.cn/category/xianchangxinxiang",
"828","3022","630104","青海省|西宁市|城西区","城西区人民政府","1","1","http://www.xncx.gov.cn","http://www.xncx.gov.cn/Category_76/Index.aspx",
"829","3024","630121","青海省|西宁市|大通回族土族自治县","青海省大通回族土族自治县人民政府门户网站","1","1","http://www.datong.gov.cn","http://www.datong.gov.cn/index.php?c=form_xcxx&m=page",
"830","3026","630123","青海省|西宁市|湟源县","湟源县政府门户网站","1","1","http://www.qhhy.gov.cn","http://www.qhhy.gov.cn/index.php?s=news&c=category&id=33",
"831","3029","630203","青海省|海东市|平安区","平安区人民政府","1","1","http://www.hdpa.gov.cn","http://www.hdpa.gov.cn/OnTemplet/AgenLList.aspx?ANum=45979820&SiteID=0",
"832","2981","621027","甘肃省|庆阳市|镇原县","镇原县人民政府","1","1","http://www.gszy.gov.cn","http://www.gszy.gov.cn/hd_list.action?c=44&cid=45&oid=1",
"833","2981","621027","甘肃省|庆阳市|镇原县","镇原县人民政府","1","1","http://www.gszy.gov.cn","http://www.gszy.gov.cn/hd_list.action?c=43&cid=42&oid=1",
"834","2982","621100","甘肃省|定西市","中国·定西党政网","1","1","http://www.dingxi.gov.cn","http://www.dingxi.gov.cn/jact/front/mailpublist.do?sysid=3",
"835","2985","621122","甘肃省|定西市|陇西县","欢迎访问中国药都网上陇西政府网站","1","1","http://www.cnlongxi.gov.cn/","http://www.cnlongxi.gov.cn/c84/index.html",
"836","2986","621123","甘肃省|定西市|渭源县","中国·渭源党政网","1","1","http://www.cnwy.gov.cn","http://www.cnwy.gov.cn/model/list.aspx?id=106",
"838","3005","622924","甘肃省|临夏回族自治州|广河县","广河县人民政府网","1","1","http://www.ghx.gov.cn","http://www.ghx.gov.cn/e/tool/gbook/?bid=2",
"839","3005","622924","甘肃省|临夏回族自治州|广河县","广河县人民政府网","1","1","http://www.ghx.gov.cn","http://www.ghx.gov.cn/e/tool/gbook/?bid=1",
"880","2314","510681","四川省|德阳市|广汉市","广汉市人民政府","1","1","http://www.guanghan.gov.cn","http://szxx.guanghan.gov.cn/",
"837","2986","621123","甘肃省|定西市|渭源县","中国·渭源党政网","1","1","http://www.cnwy.gov.cn","http://www.cnwy.gov.cn/jact/front/mailpublist.do?sysid=17",
"840","2960","620822","甘肃省|平凉市|灵台县","甘肃·灵台门户网站","1","1","http://www.lingtai.gov.cn","http://wzly.pingliang.gov.cn/g.php/list_30",
"841","2960","620822","甘肃省|平凉市|灵台县","甘肃·灵台门户网站","1","1","http://www.lingtai.gov.cn","http://wzly.pingliang.gov.cn/g.php/list_29",
"842","2962","620824","甘肃省|平凉市|华亭县","绿色煤都华亭欢迎您","1","1","http://www.huating.gansu.gov.cn","http://wzly.pingliang.gov.cn/g.php/list_19",
"843","2962","620824","甘肃省|平凉市|华亭县","绿色煤都华亭欢迎您","1","1","http://www.huating.gansu.gov.cn","http://wzly.pingliang.gov.cn/g.php/list_26",
"844","2963","620825","甘肃省|平凉市|庄浪县","庄浪门户网","1","1","http://www.gszhuanglang.gov.cn","http://wzly.pingliang.gov.cn/g.php/list_32",
"845","2963","620825","甘肃省|平凉市|庄浪县","庄浪门户网","1","1","http://www.gszhuanglang.gov.cn","http://wzly.pingliang.gov.cn/g.php/list_31",
"846","2964","620826","甘肃省|平凉市|静宁县","甘肃·静宁","1","1","http://www.gsjn.gov.cn","http://wzly.pingliang.gov.cn/g.php/list_34",
"847","2964","620826","甘肃省|平凉市|静宁县","甘肃·静宁","1","1","http://www.gsjn.gov.cn","http://wzly.pingliang.gov.cn/g.php/list_33",
"848","2966","620902","甘肃省|酒泉市|肃州区","肃州区人民政府","1","1","http://www.jqsz.gov.cn","http://www.jqsz.gov.cn:8083/mail/mailTableManagerFrontAction_findAll.action?pageindex=1",
"849","2975","621021","甘肃省|庆阳市|庆城县","中国庆城综合门户网站","1","1","http://www.gsqc.gov.cn","http://www.chinaqingcheng.gov.cn/hd_list.action?c=98&oid=1&cid=180",
"850","2975","621021","甘肃省|庆阳市|庆城县","中国庆城综合门户网站","1","1","http://www.gsqc.gov.cn","http://www.chinaqingcheng.gov.cn/hd_list.action?c=97&oid=1&cid=42",
"851","2933","620403","甘肃省|白银市|平川区","平川区人民政府","1","1","http://www.bypc.gov.cn","http://www.bypc.gov.cn/news_list.rt?channlId=105",
"852","2933","620403","甘肃省|白银市|平川区","平川区人民政府","1","1","http://www.bypc.gov.cn","http://www.bypc.gov.cn/news_list.rt?channlId=130",
"853","2935","620422","甘肃省|白银市|会宁县","会宁县人民政府门户网站>>首页","1","1","http://www.huining.gov.cn","http://www.huining.gov.cn/news_list.rt?channlId=45",
"854","2936","620423","甘肃省|白银市|景泰县","景泰县人民政府","1","1","http://www.jingtai.gov.cn","http://www.jingtai.gov.cn/4299190.html#ctab2",
"855","2936","620423","甘肃省|白银市|景泰县","景泰县人民政府","1","1","http://www.jingtai.gov.cn","http://www.jingtai.gov.cn/4299186.html#ctab1",
"856","2938","620502","甘肃省|天水市|秦州区","秦州区人民政府门户网站","1","1","http://www.qinzhouqu.gov.cn","http://www.qinzhouqu.gov.cn/news/QCXX/Index.html",
"857","2943","620524","甘肃省|天水市|武山县","中国武山政府网站","1","1","http://www.wushan.gov.cn","http://www.wushan.gov.cn/cms/wcm/reg/login/select.jsp",
"858","2892","610826","陕西省|榆林市|绥德县","绥德县人民政府","1","1","http://www.sxsd.gov.cn","http://www.sxsd.gov.cn/hd_list.action?c=42&cid=42&oid=1",
"859","2902","610923","陕西省|安康市|宁陕县","宁陕县委县政府门户网站","1","1","http://www.ningshan.gov.cn","http://www.ningshan.gov.cn/gov/letter/list.html",
"860","3120","650522","新疆维吾尔自治区|哈密市|伊吾县","生态之城伊吾欢迎您!","1","1","http://www.xjyiwu.gov.cn","http://www.xjyiwu.gov.cn/2016interact/xzxx_list.jsp?urltype=tree.TreeTempUrl&wbtreeid=2034",
"861","3120","650522","新疆维吾尔自治区|哈密市|伊吾县","生态之城伊吾欢迎您!","1","1","http://www.xjyiwu.gov.cn","http://www.xjyiwu.gov.cn/2016interact/ssjx_list.jsp?urltype=tree.TreeTempUrl&wbtreeid=2033",
"862","2984","621121","甘肃省|定西市|通渭县","通渭县人民政府门户网","1","1","http://www.tongwei.gov.cn","http://www.tongwei.gov.cn/ldxxlist-1.html",
"863","3002","622921","甘肃省|临夏回族自治州|临夏县","临夏县人民政府网站","1","1","http://www.linxiaxian.gov.cn","http://www.linxiaxian.gov.cn/Broad?Catalog=00002",
"864","3002","622921","甘肃省|临夏回族自治州|临夏县","临夏县人民政府网站","1","1","http://www.linxiaxian.gov.cn","http://www.linxiaxian.gov.cn/Broad?Catalog=00001",
"865","2831","610331","陕西省|宝鸡市|太白县","欢迎访问太白县人民政府门户网站","1","1","http://www.sxtb.gov.cn","http://www.sxtb.gov.cn/info/iList.jsp?cat_id=10124&model_id=1&hv_id=1",
"866","413","150726","内蒙古自治区|呼伦贝尔市|新巴尔虎左旗","新左旗政务网 >> 网站首页","1","1","http://www.xzq.gov.cn","http://www.xzq.gov.cn/Government/Letter/LetterList.aspx?LetterTypeId=1&nodeId=96",
"867","2817","610204","陕西省|铜川市|耀州区","耀州区人民政府网站","1","1","http://www.yaozhou.gov.cn","http://www.yaozhou.gov.cn/news_list.rt?channlId=134",
"868","2682","532626","云南省|文山壮族苗族自治州|丘北县","丘北政务网","1","1","http://www.ynqb.gov.cn","http://www.ynqb.gov.cn/mail_list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1072",
"869","2495","520323","贵州省|遵义市|绥阳县","贵州绥阳县","1","1","http://www.suiyang.gov.cn","http://www.suiyang.gov.cn/gzcy/xzxx/xjgs/",
"870","2447","513331","四川省|甘孜藏族自治州|白玉县","白玉县人民政府","1","1","http://www.baiyu.gov.cn","http://www.baiyu.gov.cn:808/gzhdkid/users/email/renderEmail?type=lxxd&deptId=20150722160148804606",
"871","2416","511923","四川省|巴中市|平昌县","四川省平昌县人民政府","1","1","http://www.scpc.gov.cn","http://www.scpc.gov.cn/supervision/?product_id=4",
"872","2416","511923","四川省|巴中市|平昌县","四川省平昌县人民政府","1","1","http://www.scpc.gov.cn","http://www.scpc.gov.cn/supervision/?product_id=1",
"874","2429","513226","四川省|阿坝藏族羌族自治州|金川县","中国.金川","1","1","http://www.abjinchuan.gov.cn","http://hdjl.abazhou.gov.cn:8083/abazhou/web/abjcx/mail/web2q.jsp",
"875","2396","511703","四川省|达州市|达川区","达川区人民政府","1","1","http://www.dachuan.gov.cn","http://www.dachuan.gov.cn/mail/gov/list.cdcb",
"876","2396","511703","四川省|达州市|达川区","达川区人民政府","1","1","http://www.dachuan.gov.cn","http://www.dachuan.gov.cn/mail/party/list.cdcb",
"877","2366","511324","四川省|南充市|仪陇县","仪陇县人民政府官方门户网站","1","1","http://www.yilong.gov.cn","http://www.yilong.gov.cn/mail/gov/index.jspx",
"878","2366","511324","四川省|南充市|仪陇县","仪陇县人民政府官方门户网站","1","1","http://www.yilong.gov.cn","http://www.yilong.gov.cn/mail/party/index.jspx",
"879","2307","510522","四川省|泸州市|合江县","合江县人民政府门户网站合江人民政府公众信息网","1","1","http://www.hejiang.gov.cn","http://www.hejiang.gov.cn/petition/list",
"883","335","141100","山西省|吕梁市","中共吕梁市委 吕梁市政府门户网站","1","1","http://www.lvliang.gov.cn","http://www.lvliang.gov.cn/zmhd/szxx/",
"884","352","150103","内蒙古自治区|呼和浩特市|回民区","回民区人民政府","1","1","http://www.huiminqu.gov.cn","http://www.huiminqu.gov.cn/portal/zmhd/A0905index_1.htm",
"885","358","150124","内蒙古自治区|呼和浩特市|清水河县","内蒙古清水河县人民政府","1","1","http://www.qingshuihe.gov.cn/","http://www.qingshuihe.gov.cn/index.php?m=formguide&c=index&a=show&formid=12&siteid=1&infotype=7",
"886","358","150124","内蒙古自治区|呼和浩特市|清水河县","内蒙古清水河县人民政府","1","1","http://www.qingshuihe.gov.cn/","http://www.qingshuihe.gov.cn/index.php?m=formguide&c=index&a=show&formid=12&siteid=1&infotype=6",
"887","361","150202","内蒙古自治区|包头市|东河区","包头市东河区人民政府","1","1","http://www.donghe.gov.cn/","http://www.donghe.gov.cn/websys/custommsg/list?CustomMsgID=12&SiteID=139",
"888","2225","469027","海南省|乐东黎族自治县","海南省乐东黎族自治县人民政府","1","1","http://ledong.hainan.gov.cn","http://old.hainanxf.gov.cn/web/wsxf/more.jsp?orgCode=469027000008&type=ldxx",
"889","2176","451221","广西壮族自治区|河池市|南丹县","南丹政府网","1","1","http://www.gxnd.gov.cn","http://zwhd.gxnd.gov.cn/?c=mailbox&a=list&siteid=43979",
"890","1934","433130","湖南省|湘西土家族苗族自治州|龙山县","龙山县政府","1","1","http://www.xxls.gov.cn","http://www.xxls.gov.cn/zmhd/xzxx/",
"891","304","140921","山西省|忻州市|定襄县","定襄县人民政府网站","1","1","http://dxx.sxxz.gov.cn/","http://dxx.sxxz.gov.cn//hdjl/xzxx/",
"892","306","140923","山西省|忻州市|代县","代县人民政府","1","1","http://dx.sxxz.gov.cn/","http://dx.sxxz.gov.cn//hdjl/xzxx/",
"893","308","140925","山西省|忻州市|宁武县","宁武县人民政府网站","1","1","http://nwx.sxxz.gov.cn/","http://nwx.sxxz.gov.cn//hdjl/xzxx/",
"894","309","140926","山西省|忻州市|静乐县","静乐县人民政府网站","1","1","http://jlx.sxxz.gov.cn/","http://jlx.sxxz.gov.cn//hdjl/xzxx/",
"895","310","140927","山西省|忻州市|神池县","神池县政府门户网站","1","1","http://scx.sxxz.gov.cn/","http://scx.sxxz.gov.cn//hdjl/xzxx/",
"896","314","140931","山西省|忻州市|保德县","保德县人民政府网站","1","1","http://bdx.sxxz.gov.cn/","http://bdx.sxxz.gov.cn//hdjl/xzxx/",
"897","315","140932","山西省|忻州市|偏关县","偏关县人民政府","1","1","http://pgx.sxxz.gov.cn/","http://pgx.sxxz.gov.cn//hdjl/xzxx/",
"899","1880","430922","湖南省|益阳市|桃江县","桃江公众信息网","1","1","http://www.taojiang.gov.cn","http://220.168.150.35:8017/xzrx/front/email.do?method=query",
"900","1885","431003","湖南省|郴州市|苏仙区","湖南苏仙政府门户网站","1","1","http://www.hnsx.gov.cn","http://app.hnsx.gov.cn/webapp/sxq/email/index.jsp",
"901","1765","421121","湖北省|黄冈市|团风县","湖北省团风县人民政府门户网站","1","1","http://www.tfzf.gov.cn","http://www.tfzf.gov.cn/4144313.html",
"902","1673","411723","河南省|驻马店市|平舆县","平舆县人民政府网","1","1","http://www.pingyu.gov.cn","http://www.pingyu.gov.cn/nocache/supervision/?product_id=4",
"903","1673","411723","河南省|驻马店市|平舆县","平舆县人民政府网","1","1","http://www.pingyu.gov.cn","http://www.pingyu.gov.cn/nocache/supervision/?product_id=3",
"904","1650","411521","河南省|信阳市|罗山县","罗山县人民政府","1","1","http://www.luoshan.gov.cn","http://www.luoshan.gov.cn/subPage.php?cid=107",
"905","303","140902","山西省|忻州市|忻府区","忻府区人民政府网站","1","1","http://xfq.sxxz.gov.cn/","http://xfq.sxxz.gov.cn//hdjl/qzxx/",
"906","1481","371522","山东省|聊城市|莘县","莘县人民政府门户网","1","1","http://www.sdsx.gov.cn","http://www.sdsx.gov.cn/zmhd/hygq/",
"907","1497","371721","山东省|菏泽市|曹县","曹县政府","1","1","http://www.caoxian.gov.cn","http://www.caoxian.gov.cn/interactive.asp#",
"908","1454","371302","山东省|临沂市|兰山区","兰山区政府","1","1","http://www.lyls.gov.cn","http://www.lyls.gov.cn/ldxxlist.jsp?urltype=tree.TreeTempUrl&wbtreeid=1068",
"909","1460","371324","山东省|临沂市|兰陵县","中国兰陵","1","1","http://www.cangshan.gov.cn","http://www.cangshan.gov.cn/mb_zwbk/zmhd_xzxx_list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1020",
"910","1462","371326","山东省|临沂市|平邑县","山东平邑综合门户网站","1","1","http://www.pingyi.gov.cn","http://www.pingyi.gov.cn/zmhd/xzxx.jsp?urltype=tree.TreeTempUrl&wbtreeid=1170",
"911","244","140303","山西省|阳泉市|矿区","阳泉市矿区人民政府网站","1","1","http://www.yqkq.gov.cn","http://www.yqkq.gov.cn/zmhd/zxts/xjlb/",
"912","267","140525","山西省|晋城市|泽州县","泽州县人民政府门户网站","1","1","http://www.zezhou.gov.cn/","http://www.zezhou.gov.cn//zmhd/xzxx/jgcxxz/",
"914","1031","340181","安徽省|合肥市|巢湖市","巢湖市人民政府","1","1","http://www.chaohu.gov.cn","http://www.chaohu.gov.cn/index/zmhd/mailbox/type/sz.html",
"915","1031","340181","安徽省|合肥市|巢湖市","巢湖市人民政府","1","1","http://www.chaohu.gov.cn","http://www.chaohu.gov.cn/index/zmhd/mailbox/type/bm.html",
"916","855","320583","江苏省|苏州市|昆山市","中国昆山","1","1","http://www.ks.gov.cn","http://www.ks.gov.cn/hdjl/xjxd",
"917","837","320324","江苏省|徐州市|睢宁县","中国睢宁门户网站","1","1","http://www.cnsn.gov.cn","http://www.cnsn.gov.cn/szfml/xzhfxd/xz_lmtt.shtml",
"918","837","320324","江苏省|徐州市|睢宁县","中国睢宁门户网站","1","1","http://www.cnsn.gov.cn","http://www.cnsn.gov.cn/szfml/hfxd/sj_lmtt.shtml",
"919","791","310000","上海市","上海市政府部门网站","1","1","http://www.shanghai.gov.cn","http://wsxf.sh.gov.cn/xf_swldxx/feedback_list.aspx?PageName=hfxd",
"920","724","230700","黑龙江省|伊春市","伊春市网站","1","1","http://www.yc.gov.cn","http://www.yc.gov.cn/docweb/docList.action?channelId=4437&parentChannelId=2000",
"921","728","230705","黑龙江省|伊春市|西林区","伊春市西林区","1","1","http://www.xilin.gov.cn","http://www.xilin.gov.cn/hdjl/xfxx/",
"922","729","230706","黑龙江省|伊春市|翠峦区","翠峦区人民政府","1","1","http://www.cuiluan.gov.cn","http://www.cuiluan.gov.cn/hdjl/wsdc/",
"1042","870","320722","江苏省|连云港市|东海县","中国东海政府网站集群","1","1","http://www.jsdh.gov.cn","http://new.jsdh.gov.cn/lxxd/",
"913","1274","360500","江西省|新余市","新余市高新区政府网","1","1","http://www.xyhdz.gov.cn","http://was.xinyu.gov.cn/gxqweb/szfbmwz/renderDeptInfList?pg=1&deptid=000",
"923","736","230713","黑龙江省|伊春市|带岭区","带岭区人民政府","1","1","http://www.ycdlq.gov.cn","http://www.ycdlq.gov.cn/docweb/docList.action?channelId=4766&parentChannelId=4448",
"924","739","230716","黑龙江省|伊春市|上甘岭区","上甘岭","1","1","http://www.ycsgl.gov.cn","http://www.ycsgl.gov.cn/ggsy/",
"925","642","222402","吉林省|延边朝鲜族自治州|图们市","图们政府门户网","1","1","http://www.tumen.gov.cn","http://www.tumen.gov.cn/rrrrr_397/shizhangxinxiang/",
"926","660","230123","黑龙江省|哈尔滨市|依兰县","依兰县","1","1","http://www.hrbyl.gov.cn","http://www.hrbyl.gov.cn/channels/1386.html",
"927","607","220382","吉林省|四平市|双辽市","双辽市政府","1","1","http://www.shuangliao.gov.cn","http://www.shuangliao.gov.cn/hd/rdhy/szxxfk/",
"928","520","210700","辽宁省|锦州市","锦州市人民政府门户网站","1","1","http://www.jz.gov.cn","http://www.jz.gov.cn/eportal/ui?pageId=514054",
"929","511","210521","辽宁省|本溪市|本溪满族自治县","本溪满族自治县信息网","1","1","http://www.bx.gov.cn","http://www.bx.gov.cn/government/letter/letterlist.aspx?LetterTypeId=2",
"930","511","210521","辽宁省|本溪市|本溪满族自治县","本溪满族自治县信息网","1","1","http://www.bx.gov.cn","http://www.bx.gov.cn/government/letter/letterlist.aspx?LetterTypeId=1",
"931","511","210521","辽宁省|本溪市|本溪满族自治县","本溪满族自治县信息网","1","1","http://www.bx.gov.cn","http://www.bx.gov.cn/government/letter/letterlist.aspx?LetterTypeId=3",
"932","3221","232701","黑龙江省|大兴安岭地区|加格达奇区","加格达奇区政府","1","1","http://www.jgdq.gov.cn","http://www.jgdq.gov.cn/nocache/supervision/?product_id=2",
"933","3213","659005","新疆维吾尔自治区|北屯市","第十师北屯市门户网站","1","1","http://www.bts.gov.cn","http://www.bts.gov.cn/zcms/govpubinf/letterlist?SiteID=373",
"934","3184","654004","新疆维吾尔自治区|伊犁哈萨克自治州|霍尔果斯市","霍尔果斯","1","1","http://www.xjhegs.gov.cn","http://www.xjhegs.gov.cn/interact/mail_list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1323",
"935","3184","654004","新疆维吾尔自治区|伊犁哈萨克自治州|霍尔果斯市","霍尔果斯","1","1","http://www.xjhegs.gov.cn","http://www.xjhegs.gov.cn/interact/bmxx.htm",
"936","3185","654021","新疆维吾尔自治区|伊犁哈萨克自治州|伊宁县","伊宁县人民政府公众信息网","1","1","http://www.xjyn.gov.cn","http://www.xjyn.gov.cn/interact/xmail_list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1323",
"937","3185","654021","新疆维吾尔自治区|伊犁哈萨克自治州|伊宁县","伊宁县人民政府公众信息网","1","1","http://www.xjyn.gov.cn","http://www.xjyn.gov.cn/interact/mail_list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1322",
"938","434","150925","内蒙古自治区|乌兰察布市|凉城县","凉城县人民政府","1","1","http://www.nmlc.gov.cn","http://www.nmlc.gov.cn/Interactive/Index/712.html",
"939","435","150926","内蒙古自治区|乌兰察布市|察哈尔右翼前旗","察右前旗政府网","1","1","http://www.cyqq.gov.cn","http://www.cyqq.gov.cn/channel/cyqq_zf/col28238f.html",
"940","443","152221","内蒙古自治区|兴安盟|科尔沁右翼前旗","科尔沁右翼前旗电子政务综合门户网站","1","1","http://www.kyqq.gov.cn","http://www.kyqq.gov.cn/eportal/ui?pageId=589411",
"941","157","130725","河北省|张家口市|尚义县","中国·尚义","1","1","http://www.zjksy.gov.cn","http://www.zjksy.gov.cn/interact/szxx_list.jsp?module=Mailbox&state=4&areopen=22&title=%E6%9C%80%E6%96%B0%E5%85%AC%E5%BC%80%E7%9A%84%E6%9D%A5%E4%BF%A1%E4%B8%8E%E5%9B%9E%E5%A4%8D",
"942","165","130709","河北省|张家口市|崇礼区","张家口市崇礼区人民政府","1","1","http://www.zjkcl.gov.cn","http://www.zjkcl.gov.cn/interact/list.jsp?module=Mailbox&state=4&areopen=12&title=%E6%9C%80%E6%96%B0%E5%85%AC%E5%BC%80%E7%9A%84%E6%9D%A5%E4%BF%A1%E4%B8%8E%E5%9B%9E%E5%A4%8D",
"943","136","130631","河北省|保定市|望都县","中国望都","1","1","http://www.wdx.gov.cn","http://www.hebxfj.gov.cn/~bdwdxfj/moreSqxdlist.do",
"944","143","130638","河北省|保定市|雄县","雄县人民政府","1","1","http://www.xiongxian.gov.cn","http://www.xiongxian.gov.cn/ejzmhd.html?userid=368",
"945","99","130434","河北省|邯郸市|魏县","中国魏县党政网","1","1","http://www.wei.gov.cn","http://www.wei.gov.cn/xzxx.php",
"946","99","130434","河北省|邯郸市|魏县","中国魏县党政网","1","1","http://www.wei.gov.cn","http://www.wei.gov.cn/sjxx.php",
"947","106","130522","河北省|邢台市|临城县","临城县人民政府门户网站","1","1","http://www.lincheng.gov.cn","http://www.lincheng.gov.cn/index.aspx?lanmuid=50&sublanmuid=361",
"948","106","130522","河北省|邢台市|临城县","临城县人民政府门户网站","1","1","http://www.lincheng.gov.cn","http://www.lincheng.gov.cn/index.aspx?lanmuid=50&sublanmuid=360",
"949","55","130133","河北省|石家庄市|赵县","赵县政府网","1","1","http://www.zhaoxian.gov.cn","http://www.zhaoxian.gov.cn/interact/list.jsp?module=Mailbox",
"950","57","130183","河北省|石家庄市|晋州市","晋州市人民政府","1","1","http://www.jzchina.gov.cn","http://www.jzchina.gov.cn/mail_List.aspx?dname=%CA%D0%B3%A4%D0%C5%CF%E4",
"951","59","130200","河北省|唐山市","中国唐山","1","1","http://www.tangshan.gov.cn","http://www.tangshan.gov.cn/zhuzhan/szxx/",
"952","10","110112","北京市|通州区","北京通州","1","1","http://www.bjtzh.gov.cn/","http://www.bjtzh.gov.cn/qzxx/hdjl/qzxx_lxxd.shtml",
"954","25","120110","天津市|东丽区","首页-天津市东丽区人民政府","1","1","http://www.tjdl.gov.cn/","http://www.tjdl.gov.cn/Home/Interactive/clist/name/mayormail.html",
"955","1135","341800","安徽省|宣城市","宣城市人民政府","1","1","http://www.xuancheng.gov.cn","http://www.xuancheng.gov.cn/supervision/productList/product_id=2/",
"956","1135","341800","安徽省|宣城市","宣城市人民政府","1","1","http://www.xuancheng.gov.cn","http://www.xuancheng.gov.cn/supervision/productList/product_id=3/",
"957","1008","331024","浙江省|台州市|仙居县","中国·仙居","1","1","http://www.zjxj.gov.cn","http://www.zjzxts.gov.cn/sun/satisfaction?page=xjgk&gkbz=1&xfxs=0600&areacode=331024",
"958","254","140425","山西省|长治市|平顺县","平顺县政府门户网站","1","1","http://www.zgps.gov.cn","http://www.zgps.gov.cn/hdjl/xzxx/",
"959","300","140881","山西省|运城市|永济市","永济人民政府","1","1","http://www.yongji.gov.cn","http://www.yongji.gov.cn/4371584.html",
"960","1883","431000","湖南省|郴州市","郴州市政府门户网站","1","1","http://www.czs.gov.cn","http://www.app.czs.gov.cn/webapp/czs/email2015/index.jsp",
"961","1889","431024","湖南省|郴州市|嘉禾县","嘉禾县人民政府门户网站","1","1","http://www.hnjh.gov.cn","http://www.hnjh.gov.cn/webapp/jiahe/email/index.jsp",
"962","1845","430524","湖南省|邵阳市|隆回县","欢迎访问隆回县人民政府门户网站","1","1","http://www.longhui.gov.cn","http://www.longhui.gov.cn/Column.aspx?ColId=436",
"963","588","220122","吉林省|长春市|农安县","农安县人民政府","1","1","http://www.nongan.gov.cn/","http://www.nongan.gov.cn/xzxx/xzxx_lby.jsp?urltype=tree.TreeTempUrl&wbtreeid=1198",
